account_number,user_id,transaction_date_time,product_id,product_quantity,product_unit_price
73,agremainxk,2018-01-07 19:09:21,802,2,3755.89
838,jtodarinixl,2018-02-03 22:55:44,576,6,2147.75
700,gberriganxm,2019-03-01 10:39:12,305,8,3997.59
187,dberardtxn,2019-06-03 09:15:07,276,10,2323.03
589,mlomanseyxo,2019-03-22 18:59:36,131,10,231.78
258,cwyethxp,2019-01-08 21:50:49,693,4,1475.09
541,nharcexq,2019-03-13 21:15:38,252,4,901.48
435,cbrokenshawxr,2019-03-18 07:35:20,133,10,3224.65
572,pgravattxs,2018-09-03 00:35:49,774,10,2838.29
462,cdoutyxt,2019-05-08 22:32:06,361,8,149.02
494,rpotellxu,2019-03-27 12:27:38,295,3,669.11
738,adeamxv,2019-03-20 06:17:47,701,2,2422.8
365,gmanicombxw,2019-02-18 09:18:05,95,2,4699.92
135,ccarbettxx,2018-09-27 12:17:49,676,3,819.01
193,tmowsdalexy,2019-01-22 21:17:48,604,7,1822.78
135,bgadsdenxz,2019-07-14 23:13:07,359,4,3216.6
818,jdossetty0,2018-08-24 03:11:08,756,8,2903.41
361,bgaliay1,2018-09-26 08:50:14,124,2,3049.67
801,bjoscelyny2,2018-07-26 11:01:13,650,7,740.68
577,gmaccardley3,2018-05-16 07:29:48,239,1,2118.63
518,zveroy4,2019-08-10 09:11:15,857,3,535.59
739,dbaggery5,2018-09-21 09:33:41,193,9,1132.84
316,gblackburny6,2018-01-14 16:09:55,139,2,1818.85
755,gphillotty7,2018-01-15 23:58:19,804,4,161.34
818,atyasy8,2019-08-16 15:18:32,411,3,1328.72
894,dduthiey9,2018-12-31 20:27:23,54,9,2246.37
872,zhacquoilya,2019-04-28 13:05:08,656,6,1736.84
859,hsalmondyb,2019-02-22 19:49:27,292,7,3267.87
493,jmoncreiffeyc,2019-05-07 11:07:37,38,6,1230.64
640,lbroganyd,2019-05-13 01:45:11,679,4,2579.06
257,ajelkye,2019-05-26 10:34:59,354,10,4347.04
412,apitchersyf,2019-08-28 13:07:55,313,9,3266.36
749,cmcgeachieyg,2018-06-10 06:32:28,141,7,714.3
885,mfidoyh,2018-03-07 09:31:01,447,8,2763.82
686,vloddonyi,2018-05-29 19:02:28,507,5,2988.26
38,lwillbrahamyj,2019-10-14 18:08:30,219,6,345.61
160,lgaugeyk,2019-07-12 17:43:59,743,4,207.62
340,varlottyl,2018-07-20 19:20:25,660,6,4548.39
517,haxtenym,2019-07-15 23:22:23,600,9,4467.72
862,mjeremiahyn,2018-12-16 16:49:22,714,6,1443.59
582,gcockeryo,2019-06-27 11:07:24,65,9,1621.86
888,bfetherbyyp,2019-10-05 16:54:29,7,3,3881.35
413,gjahnyq,2018-04-18 19:26:13,227,9,2862.22
552,aoconnoryr,2019-03-03 10:59:37,695,7,973.57
698,gscoatesys,2018-05-19 09:12:26,301,3,3393.12
789,nsumbleryt,2017-12-17 12:13:00,495,7,646.11
471,dkitchinghamyu,2018-12-25 13:11:51,8,6,129.12
105,rgrasyv,2018-12-14 11:27:41,432,8,3519.54
257,gadlamyw,2018-12-13 06:25:04,157,8,4960.66
467,bgarrettyx,2019-04-30 11:39:11,196,9,339.51
125,rmatthewmanyy,2018-03-28 01:06:05,244,3,1061.62
701,psheavillsyz,2018-10-14 15:09:24,500,4,2919.62
774,rjarmynz0,2019-01-25 08:56:33,622,2,2680.18
186,clotheanz1,2019-11-10 05:36:35,382,6,3305.76
228,gagronz2,2018-09-03 13:11:06,544,10,4603.98
646,efrobisherz3,2018-02-07 12:48:05,233,8,4302.74
622,llamsheadz4,2019-01-11 02:36:43,47,10,3067.5
950,ehauxbyz5,2018-01-31 06:02:45,832,1,619.72
974,dbillaniez6,2018-01-08 23:51:58,615,10,4392.53
666,pcatmullz7,2019-05-12 11:03:10,144,8,4060.26
526,qeastmanz8,2019-07-12 19:06:23,387,3,4911.31
402,dholehousez9,2018-07-12 15:23:11,249,3,2259.62
635,tfitzharrisza,2019-09-02 05:10:31,227,10,229.94
154,aedwinzb,2018-04-13 23:48:08,900,5,4460.1
360,msnalhamzc,2018-05-22 23:33:37,568,4,1348.6
335,jcardwellzd,2019-07-05 02:11:49,202,2,896.01
415,mhissieze,2018-02-14 05:11:30,878,4,4676.79
98,femenyzf,2018-06-18 10:50:59,626,2,1624.36
992,jedonzg,2019-09-25 06:20:04,862,7,2824.07
502,jtidcombzh,2018-12-27 21:26:27,347,6,862.06
234,hfillimorezi,2019-01-03 15:51:41,171,3,1543.81
230,ebriskeyzj,2018-04-19 14:46:27,775,1,4542.74
792,pshortzk,2019-04-22 08:29:06,73,6,2731.01
365,gfeldmuszl,2018-07-04 08:31:33,829,4,1746.48
685,uaberdeenzm,2018-09-19 21:20:35,130,6,1071.84
114,aadranzn,2018-10-03 07:01:48,564,10,4339.12
821,bdowzo,2018-10-12 04:41:18,765,5,163.41
920,mtinghillzp,2018-09-14 04:41:02,2,9,1934.51
171,jqusklayzq,2018-12-06 13:10:03,992,9,1904.65
501,aconnollyzr,2018-05-30 21:58:16,347,1,369.6
377,scronezs,2018-07-03 21:09:02,443,9,1063.24
298,wgrassinzt,2019-08-01 03:07:22,554,5,485.28
734,dgwatkinzu,2019-02-24 05:23:23,346,5,4601.91
905,cburberowzv,2019-07-22 01:53:32,505,9,4438.07
415,jcassonzw,2018-04-05 01:14:29,651,8,1812.48
746,sphliponzx,2019-04-12 03:03:30,271,8,2413.33
689,breutherzy,2018-03-07 19:41:50,622,3,4598.45
558,twrixonzz,2018-12-14 23:43:48,526,3,4259.36
9,snigh100,2019-12-01 23:23:33,702,9,3420.36
273,jduinbleton101,2019-11-08 21:53:27,733,10,4521.9
210,aclaessens102,2018-06-26 09:51:30,275,6,4035.55
952,sasson103,2018-08-30 04:30:53,475,8,4916.29
467,bdarbey104,2018-04-17 04:22:59,509,6,3530.2
423,ljepps105,2018-04-13 05:21:51,344,2,1871.82
509,kivasyushkin106,2019-05-17 22:39:57,681,5,4588.76
209,mguihen107,2018-01-20 22:40:51,726,1,3805.79
482,fdaber108,2018-07-16 07:57:35,832,10,3801.65
808,rdelacroux109,2019-08-05 16:53:19,532,3,2987.74
877,ldimberline10a,2018-01-07 15:12:01,899,3,2355.47
488,agodwin10b,2019-04-12 04:57:46,432,2,3923.84
687,lkingswold10c,2019-01-10 23:03:04,96,7,2104.34
784,ibraunes10d,2019-07-24 06:34:17,883,7,3468.2
125,jwhiffen10e,2018-10-18 20:22:11,799,10,3744.23
105,kmcdool10f,2018-07-13 12:49:00,121,1,2637.44
524,sedgeler10g,2019-05-25 08:14:11,67,10,2069.23
636,btother10h,2017-12-10 03:41:17,699,1,959.22
201,wseaton10i,2018-06-17 09:19:25,2,5,4478.94
245,ldonise10j,2019-04-22 04:58:55,878,8,2965.12
28,cpantridge10k,2018-07-22 13:42:10,215,4,108.14
476,fprester10l,2018-10-10 13:13:50,710,10,28.04
234,kbusain10m,2018-01-18 13:06:28,978,6,4862.09
342,kmccreath10n,2018-06-21 09:49:45,681,5,1586.48
213,emandifield10o,2018-04-30 10:58:02,368,10,3961.41
554,rmcgeever10p,2018-02-14 15:38:56,932,10,3329.51
76,bheaven10q,2019-07-14 08:52:41,332,6,1531.05
298,hkurdani10r,2018-06-01 12:29:04,9,9,3910.71
543,rkenchington10s,2018-07-18 08:25:16,212,6,898.9
763,cborgbartolo10t,2018-03-01 20:00:36,120,1,2613.61
83,tdeamer10u,2019-08-06 05:14:20,715,4,1019.64
360,qharmant10v,2018-07-10 14:57:46,21,5,2498.52
608,bsynan10w,2019-10-05 00:15:40,80,3,4045.27
332,wduggan10x,2018-05-05 08:59:03,682,8,3489.58
345,jcorwin10y,2019-10-20 09:49:44,211,2,4631.63
359,cdoswell10z,2018-11-24 22:59:22,224,7,2066.06
137,etop110,2019-03-13 14:50:05,691,3,1013.95
363,tkrook111,2019-01-13 22:34:55,496,3,4700.88
240,aburleton112,2018-05-23 13:06:01,292,9,1916.3
291,aspur113,2018-09-20 06:39:48,451,5,2902.35
645,ggellibrand114,2019-06-20 00:41:37,263,10,4133.55
486,bfarron115,2019-06-13 19:13:31,645,6,1111.96
238,zwelden116,2018-11-13 02:41:11,739,1,1436.5
485,thadenton117,2018-02-16 19:22:01,24,6,538.41
510,ftoomer118,2019-01-01 00:22:13,934,9,1405.78
580,bcaught119,2018-03-24 19:15:10,487,7,2743.68
568,gduthie11a,2019-02-09 14:05:02,682,7,1705.14
42,vsolloway11b,2018-05-13 16:51:53,986,7,877.96
818,lknaggs11c,2019-02-10 20:36:54,743,7,2353.04
656,ncuckson11d,2018-03-01 09:08:57,326,6,3453.6
720,jgarfitt11e,2018-07-25 18:50:27,177,8,1390.71
332,ophipps11f,2018-05-16 15:36:09,504,4,710.32
423,prummings11g,2018-09-27 01:57:10,839,3,1381.81
972,bshellcross11h,2017-12-13 07:02:40,675,3,769.68
256,rbustard11i,2018-10-19 04:05:15,968,3,3103.22
135,mcristofol11j,2019-11-08 07:49:30,855,9,1141.26
815,hpasticznyk11k,2019-01-15 07:46:34,630,5,2071.39
542,vgoseling11l,2019-07-28 06:10:19,208,9,1426.19
838,aakister11m,2018-04-20 01:25:03,770,3,2393.9
728,agresser11n,2018-09-16 21:35:58,407,7,376.2
659,spull11o,2019-10-03 13:09:03,420,1,861.32
524,lmundie11p,2019-10-28 22:53:54,190,7,3956.1
722,emeharry11q,2019-10-04 02:42:37,68,1,3415.2
38,fmouser11r,2018-07-14 05:20:01,490,5,850.21
916,dschwieso11s,2018-09-16 10:18:29,733,7,1651.13
983,rnewland11t,2018-02-15 10:31:16,411,2,4381.12
638,ekirstein11u,2017-12-28 17:32:07,562,2,3194.89
593,fcashin11v,2018-10-02 08:12:35,493,4,2492.46
821,mfolbig11w,2018-02-08 22:55:31,837,2,2917.43
283,vdemeyer11x,2019-07-28 16:54:37,80,4,2767.65
207,ahearst11y,2018-11-29 15:30:47,878,8,4993.07
801,wlyman11z,2019-12-01 04:14:56,93,2,4097.02
314,arutland120,2019-11-05 09:02:53,660,1,445.28
681,nscamadine121,2018-10-26 21:22:38,503,2,1413.74
599,otoulson122,2018-11-15 11:30:02,627,3,4190.55
131,chellier123,2018-02-02 15:08:28,222,8,3047.81
791,dtissiman124,2018-01-16 12:42:23,550,7,710.32
391,hrowlin125,2019-01-10 12:52:23,171,8,3885.22
897,risworth126,2018-02-01 03:10:02,427,6,4620.1
185,dogles127,2017-12-19 07:18:17,404,3,2759.55
700,sleile128,2019-11-23 01:37:55,719,3,1395.34
268,bohaire129,2018-07-25 19:45:55,481,1,1275.08
46,enewvill12a,2019-03-18 19:42:29,361,2,4680.65
822,eyu12b,2018-10-21 03:50:17,465,10,4472.98
260,gbetun12c,2019-07-23 03:25:29,875,3,1703.92
583,menion12d,2018-11-04 13:33:47,943,3,3881.46
655,zbrittoner12e,2018-08-27 17:07:38,192,10,3179.48
340,pghion12f,2018-08-03 17:45:08,762,5,3171.46
573,ddytham12g,2019-01-29 01:23:09,266,7,2215.53
359,nsaleway12h,2019-01-10 14:38:47,278,7,3649.21
670,dplumer12i,2019-04-02 15:30:09,775,10,1926.94
227,mmatejka12j,2017-12-14 05:18:19,221,5,1595.57
313,mobeirne12k,2019-11-21 23:56:13,791,4,599.92
272,cwhitmore12l,2018-09-11 12:14:02,826,8,4628.31
851,htwells12m,2018-10-26 19:49:44,362,4,3818.4
661,scowling12n,2019-09-06 09:37:07,4,6,826.99
422,frapper12o,2019-05-10 21:48:14,474,5,1319.27
336,ebengtson12p,2018-05-21 08:42:18,227,5,4524.79
741,mridel12q,2019-02-21 18:14:03,991,8,1497.88
904,cmosby12r,2019-01-13 16:02:09,247,8,1278.83
727,jdumbelton12s,2018-11-10 10:34:56,821,8,258.06
845,wdevereu12t,2018-09-07 03:58:58,585,6,113.13
904,bscroggie12u,2019-10-05 13:13:48,975,6,1329.8
703,wdalzell12v,2018-04-29 20:13:26,625,3,2342.23
777,tdibling12w,2018-09-27 17:23:00,870,1,760.38
891,abezemer12x,2018-03-22 22:39:56,722,6,3867.46
267,nbrun12y,2019-07-03 19:07:15,79,9,3723.29
589,eblatcher12z,2018-07-27 11:28:15,35,8,4987.52
164,hhubbucke130,2019-09-07 16:25:48,977,10,3067.42
435,kousley131,2018-12-14 03:35:40,569,9,3945.22
706,gchallener132,2019-06-04 10:54:21,719,10,626.49
575,dplews133,2019-02-16 02:47:39,393,9,3886.21
551,gperse134,2018-05-19 03:07:38,295,4,143.02
532,dsmallacombe135,2018-08-08 23:27:25,192,5,4820.13
132,ckite136,2019-09-05 11:25:24,368,10,3975.04
452,elattimer137,2019-05-17 01:53:58,717,10,1452.33
200,zmcgillecole138,2019-05-19 06:00:03,279,1,3878.0
244,oramsell139,2018-08-23 02:47:57,579,7,4991.51
690,mbeall13a,2019-10-28 20:20:00,784,2,1143.33
999,eheadon13b,2018-09-21 19:22:34,736,1,2539.47
399,bstonnell13c,2018-12-06 01:26:00,327,1,3447.82
516,gsawer13d,2018-05-20 07:46:07,433,1,3501.58
560,gdenys13e,2018-08-18 18:53:20,355,7,2646.46
181,equick13f,2019-01-18 18:46:00,851,9,2099.5
641,cfurze13g,2018-12-06 05:58:45,78,8,2721.15
591,mmccamish13h,2018-11-30 14:59:07,300,1,1766.16
136,jattenbrow13i,2019-09-07 22:32:38,635,2,113.91
188,jmenchenton13j,2018-03-08 23:50:17,485,4,2627.54
898,skenway13k,2019-08-10 16:45:34,170,8,3530.72
857,fthomann13l,2018-08-26 01:59:11,570,8,3302.54
43,jmaccague13m,2018-03-03 20:29:09,158,5,2453.96
569,vhindenburg13n,2019-09-20 12:43:09,850,5,2883.67
715,gwhitty13o,2019-12-09 11:15:58,660,10,3492.29
167,lakerman13p,2019-07-07 14:35:40,607,6,48.4
298,evasyutkin13q,2018-05-24 04:24:26,920,10,1568.63
516,ltossell13r,2018-07-09 07:46:19,485,3,4727.63
719,aeggerton13s,2019-02-22 11:57:04,161,5,3478.86
457,awilcocke13t,2018-03-31 16:14:07,674,8,194.32
472,bclench13u,2019-09-16 09:43:22,976,9,4368.98
176,ccordner13v,2018-08-04 19:14:02,473,9,3873.3
969,sburborough13w,2019-08-09 10:26:58,315,1,2226.1
479,ocarswell13x,2019-06-09 03:00:35,610,6,4456.4
250,wbolstridge13y,2017-12-24 06:10:25,694,6,1160.54
51,fgethyn13z,2019-01-27 10:48:16,613,3,4626.64
82,umerriment140,2018-01-05 03:37:21,623,5,1136.18
46,lreiners141,2018-12-13 04:17:05,150,6,1219.63
786,bmacgray142,2019-01-25 00:30:40,440,1,4547.24
368,kosmund143,2019-03-10 18:12:23,626,6,616.54
653,ryewman144,2019-01-29 22:23:24,64,8,4830.03
136,lgabbidon145,2019-10-31 14:18:01,682,2,4500.53
175,nfollet146,2019-06-29 23:39:19,320,9,3322.38
229,tchiles147,2019-11-11 07:02:08,424,1,320.1
483,memer148,2019-08-25 05:53:08,326,6,855.6
482,kwortt149,2017-12-23 19:14:57,839,3,468.95
313,mlentsch14a,2019-08-28 21:05:11,633,6,2244.65
977,rriding14b,2018-05-18 18:39:15,720,7,190.68
911,hwellum14c,2018-08-07 13:09:48,177,5,1294.75
664,lculleford14d,2019-01-30 15:00:58,397,5,1208.4
256,jlorenzo14e,2018-10-14 19:36:45,461,10,2037.18
549,gmaccrann14f,2019-02-08 12:29:49,955,6,4541.77
514,bsummergill14g,2019-06-03 08:25:25,474,6,2201.73
844,lricardo14h,2019-06-19 07:31:43,713,2,1306.62
565,fdaskiewicz14i,2018-05-01 12:26:08,420,6,4000.89
921,amccourtie14j,2019-09-23 20:59:18,16,5,3813.76
833,rfewell14k,2019-10-24 07:59:54,412,10,607.65
573,etruckell14l,2019-06-16 03:33:17,12,3,256.45
288,abaybutt14m,2019-03-05 21:33:41,501,9,4571.37
395,mvawton14n,2018-09-02 16:23:36,646,5,4592.09
17,hfishbie14o,2019-07-20 03:30:39,568,4,2474.14
598,asacchetti14p,2019-06-22 01:54:31,870,8,811.36
509,awoodhead14q,2019-04-21 07:29:43,843,1,2323.9
899,atonnesen14r,2019-04-08 21:06:33,163,8,2199.0
880,alauritsen14s,2018-05-05 20:48:30,522,1,3462.41
118,kambrosch14t,2019-11-03 12:53:40,322,3,471.81
888,teastham14u,2019-03-01 04:17:51,638,1,189.84
12,bmougenel14v,2018-01-06 17:49:28,249,8,739.26
955,skeets14w,2019-07-11 12:56:43,832,9,1568.57
939,mcorroyer14x,2019-10-25 17:26:19,462,5,2470.27
119,nbowlas14y,2019-06-29 22:39:12,622,8,2658.9
121,hstranks14z,2019-07-30 05:56:13,505,1,3561.84
696,obeinke150,2018-11-13 17:49:08,136,2,1560.42
414,kburleigh151,2019-07-10 15:00:30,867,1,2724.77
796,kgregoli152,2018-04-02 17:33:59,906,7,3137.11
461,hseemmonds153,2018-09-27 04:03:01,336,10,2182.48
225,gmandy154,2018-12-25 07:40:29,481,8,2107.77
403,abucher155,2019-11-11 16:34:35,891,7,582.84
476,openrice156,2019-08-21 00:12:49,13,10,4573.23
886,nsmallwood157,2019-03-09 16:44:22,145,4,374.85
249,hchilderhouse158,2019-10-01 23:37:34,152,2,2804.95
87,gbutterfill159,2019-03-25 12:43:04,235,9,586.5
613,glampl15a,2018-03-25 02:21:36,292,7,2955.63
854,bca15b,2019-07-05 22:11:28,53,9,4408.94
51,dpressman15c,2018-09-24 12:57:16,370,8,621.94
507,cwelbourn15d,2019-01-22 22:06:44,122,8,4295.92
962,aturbat15e,2018-05-04 13:34:51,493,4,3280.62
349,jcohan15f,2019-08-12 15:12:40,305,6,496.15
27,mizac15g,2018-06-10 14:17:47,192,7,3913.21
659,sknibbs15h,2019-03-12 11:56:51,2,8,1100.01
447,fbuxey15i,2019-03-30 00:14:08,373,2,2293.04
639,gbezant15j,2019-07-30 09:32:22,979,4,2139.96
823,ahamberston15k,2019-12-09 11:51:48,664,9,1312.42
23,cclewes15l,2019-11-21 06:30:50,143,10,1322.04
356,ablanking15m,2018-08-04 06:47:11,734,9,4410.92
560,dcasiero15n,2018-09-09 06:14:47,455,1,3883.34
455,kwalters15o,2018-08-20 01:37:18,349,9,2546.51
854,dgilhool15p,2019-09-13 15:22:05,742,9,1891.01
409,lethridge15q,2019-11-05 03:13:27,172,1,4391.54
477,emcmenamin15r,2017-12-20 13:09:33,744,6,1974.42
327,gjaslem15s,2019-02-16 10:27:36,78,7,3935.77
274,acasazza15t,2018-06-05 15:36:13,207,2,2878.8
791,xlidell15u,2018-03-11 12:11:51,613,1,1316.02
634,estclair15v,2019-08-07 00:43:30,239,6,486.23
160,lloude15w,2019-08-18 07:29:46,741,4,3969.19
59,vdugmore15x,2019-11-06 10:10:33,987,2,4849.18
539,mwreford15y,2019-02-16 09:46:55,759,6,2609.29
554,eabrahmson15z,2019-08-17 07:45:53,302,1,1056.1
388,hbentz160,2018-02-16 01:57:37,708,10,2872.13
976,aspray161,2018-09-03 05:03:37,235,2,1867.19
753,cstiller162,2019-04-28 04:50:45,37,10,1057.8
499,gargue163,2018-08-21 23:32:02,112,6,1461.05
459,bscruby164,2019-06-28 03:06:08,197,3,3702.72
288,flippi165,2018-07-10 20:57:33,712,9,4774.57
316,mragless166,2018-04-22 19:32:02,192,6,4566.04
1000,rgurnett167,2018-02-08 21:27:35,818,1,3221.05
622,vhaskett168,2019-01-30 13:53:14,75,3,4754.42
987,asandercroft169,2018-08-08 12:39:30,680,3,3345.94
244,atraise16a,2019-02-27 22:36:48,447,5,3154.84
556,mtrengove16b,2018-10-28 15:08:24,322,9,3569.55
262,dandryunin16c,2019-04-20 22:19:10,184,7,1590.36
50,cbowshire16d,2018-11-08 21:31:43,430,10,1862.68
478,bdeplacido16e,2019-02-19 23:18:23,854,4,1500.64
202,sskillings16f,2018-11-11 22:54:03,874,8,4166.3
402,cplayhill16g,2018-02-12 18:38:49,772,6,4164.25
743,ahatcher16h,2018-12-27 07:40:47,626,9,199.8
487,dledeker16i,2018-01-14 08:21:24,851,3,2689.61
865,bdavio16j,2018-12-05 21:00:11,285,8,3047.98
716,rlonghi16k,2018-08-03 01:08:59,475,9,518.72
913,kpennigar16l,2018-01-14 18:46:39,344,10,4108.7
851,sbohike16m,2018-12-07 13:54:47,499,7,2546.26
329,cgrabert16n,2018-03-22 11:15:48,951,8,2435.46
486,cbrennan16o,2019-06-23 01:34:20,857,7,155.81
58,mcarey16p,2018-03-31 19:48:24,316,8,494.12
49,ktabor16q,2019-01-25 08:41:00,885,4,915.57
799,gturban16r,2019-06-03 22:11:39,127,9,3784.05
603,sacaster16s,2019-03-09 01:44:23,38,9,1543.99
353,kcheales16t,2018-11-04 01:55:21,289,8,457.76
297,flarvin16u,2017-12-11 09:57:38,948,10,578.15
459,tfetherby16v,2019-08-24 15:27:01,818,3,1937.44
681,kquickenden16w,2018-07-11 06:20:10,361,9,3415.82
208,tguidelli16x,2018-04-26 20:49:34,585,3,283.95
153,bwoolard16y,2019-10-17 17:11:46,267,1,1075.75
321,dwaplinton16z,2019-06-03 03:39:30,206,6,714.67
911,sleasor170,2018-12-02 03:43:37,497,5,1411.31
220,wgolton171,2019-02-19 04:11:38,690,9,3236.47
421,aaylward172,2019-11-23 01:54:36,891,5,211.07
53,jclowney173,2019-11-26 03:59:13,303,2,2294.77
765,tgun174,2019-07-02 02:49:42,528,2,596.31
439,wdarque175,2019-05-13 20:12:26,88,4,2493.66
153,mhainning176,2019-06-13 17:03:36,338,7,3780.34
428,nbritt177,2019-02-27 15:25:33,409,9,712.56
741,sfumagalli178,2018-01-11 21:16:20,681,1,1812.4
922,oketchell179,2019-05-27 16:01:03,669,3,499.79
187,dgarrood17a,2018-07-16 03:15:49,100,3,2812.87
533,nswaisland17b,2018-04-18 09:42:54,709,4,4578.24
510,esalzen17c,2018-11-28 21:53:51,298,5,890.06
841,elound17d,2018-09-28 15:58:38,540,7,989.71
814,gmaryet17e,2018-11-30 03:19:25,607,7,855.31
824,dfance17f,2019-09-05 06:28:01,7,1,732.92
58,cdimbleby17g,2018-01-14 21:32:55,855,9,1043.73
965,pwoolmore17h,2019-01-27 03:52:22,170,10,393.54
709,ostleger17i,2019-02-04 11:33:45,290,8,3875.03
182,dspinley17j,2019-06-12 11:37:15,349,9,1789.31
648,agorelli17k,2018-02-18 22:39:40,677,9,722.04
908,bsneezum17l,2018-08-16 02:24:53,491,1,1008.81
613,jhasnney17m,2019-03-24 05:18:16,586,10,2200.02
896,esotworth17n,2018-05-03 16:45:45,223,8,3097.84
591,rwreiford17o,2019-08-10 01:40:35,679,8,4450.15
775,wfranklin17p,2019-08-22 07:32:12,575,6,4271.78
66,rsole17q,2019-02-24 15:22:52,211,1,3554.2
864,shenlon17r,2018-08-05 18:56:19,342,2,1120.03
763,vdoxsey17s,2019-09-17 16:35:38,674,5,1570.16
831,cboss17t,2019-05-15 07:13:23,848,2,4996.03
202,mmcgaw17u,2018-01-16 05:30:07,419,7,1243.66
294,ctune17v,2019-03-16 11:06:06,489,6,4208.8
662,icariss17w,2019-11-27 20:22:22,507,8,970.08
54,schristol17x,2019-09-18 22:56:39,578,7,1724.74
926,mgyer17y,2018-08-10 08:01:19,526,5,850.3
345,fthiolier17z,2018-02-13 20:34:39,923,3,149.83
670,cpauly180,2018-12-02 09:53:25,226,7,4859.41
811,sstares181,2018-07-28 06:38:49,142,3,2054.44
131,trumble182,2018-02-17 18:03:32,659,5,50.86
933,ecalyton183,2019-02-20 21:09:16,541,5,2889.41
877,nmcquorkell184,2018-02-28 02:33:53,471,7,3208.84
725,kfebvre185,2019-04-13 00:00:13,827,5,1613.46
55,rdeelay186,2018-06-02 21:09:19,985,3,1802.48
999,hdunsire187,2018-09-02 08:00:40,991,7,1028.48
748,cchatan188,2018-09-29 12:39:13,438,5,3866.51
116,rdronsfield189,2019-02-11 14:47:47,177,1,4951.07
712,lheindle18a,2019-10-01 06:36:52,286,3,4422.07
631,bdunnet18b,2019-12-03 06:36:36,611,5,4813.71
855,knunan18c,2018-08-21 23:40:04,41,4,914.68
709,rbodycote18d,2019-07-16 09:25:38,268,3,4650.26
423,ehawe18e,2019-08-27 04:17:54,898,3,936.98
666,adegoe18f,2018-01-12 08:47:15,160,1,3440.13
70,rharpham18g,2019-06-05 21:37:00,351,1,3629.04
985,jgarfield18h,2018-06-10 03:17:27,484,7,210.82
38,cmearing18i,2018-03-13 06:16:44,432,3,2950.48
148,bdobbie18j,2018-08-06 22:14:24,24,3,4644.66
96,elangworthy18k,2018-10-03 16:10:14,859,10,4800.94
941,tfabri18l,2018-08-02 08:45:31,38,10,4018.8
546,swomersley18m,2019-05-19 18:26:54,779,3,4143.95
709,ajewett18n,2019-08-19 01:51:27,401,3,2033.01
507,fburnham18o,2018-06-03 18:03:29,182,8,3466.57
840,dabrahmson18p,2018-10-08 01:42:14,182,2,4989.62
775,lguidelli18q,2018-03-03 01:03:20,206,6,693.44
253,oumbert18r,2018-08-29 12:43:21,191,8,4511.74
88,egorthy18s,2018-07-09 10:18:10,68,10,912.32
473,emcclymont18t,2019-08-06 00:13:07,864,2,4250.0
333,rgarrow18u,2018-11-23 04:20:09,378,7,2483.91
862,sdenley18v,2019-06-21 08:45:16,954,10,2762.32
288,omacmearty18w,2019-10-05 18:08:58,340,10,2175.89
358,ksoppett18x,2018-11-19 10:31:17,344,1,3332.6
246,dbranni18y,2018-04-29 08:00:30,696,1,2164.42
650,mjotham18z,2019-03-01 07:06:04,278,4,2117.78
728,sbladesmith190,2018-03-20 17:15:51,473,2,4916.57
681,jhubbold191,2018-06-07 14:50:37,330,1,3856.56
244,jlund192,2018-06-15 21:09:27,26,9,2584.44
956,chetterich193,2019-04-23 22:10:26,496,3,3977.9
498,crubenovic194,2019-02-03 03:52:33,886,8,4159.87
904,arodwell195,2019-01-20 14:56:01,29,8,389.13
120,kpriestland196,2019-01-27 00:06:01,825,1,1956.65
1000,dlevins197,2018-07-14 02:00:02,378,4,2839.65
948,tblunt198,2019-10-20 00:29:56,763,9,2836.54
512,scollingham199,2018-05-22 07:35:13,454,1,1993.54
360,mcrocombe19a,2019-08-27 17:49:02,755,1,1670.73
487,dabbet19b,2018-10-23 10:26:51,957,4,4020.71
377,odelete19c,2019-09-23 12:44:17,897,8,4190.93
338,sluebbert19d,2017-12-10 16:53:29,881,7,608.25
882,akenen19e,2018-04-22 05:58:36,591,7,3057.38
241,daitken19f,2018-05-08 18:05:24,578,6,1932.46
662,ebadrick19g,2018-01-09 04:18:45,664,4,623.71
430,mblance19h,2018-02-07 00:55:21,550,5,3849.02
880,vtowson19i,2019-09-15 21:19:54,505,3,2535.49
27,jtoman19j,2018-03-29 16:55:13,526,2,1653.77
143,cmaccari19k,2019-10-31 05:33:03,518,7,283.18
115,ckubista19l,2019-11-07 14:29:03,236,7,2736.76
432,nserridge19m,2018-10-17 20:50:37,687,6,4962.37
529,lrowcastle19n,2018-05-11 21:48:05,984,2,960.65
53,ddryburgh19o,2019-09-27 22:16:39,883,1,4237.49
808,fwyley19p,2018-06-13 11:34:18,654,7,1000.67
55,myushachkov19q,2018-08-02 19:35:34,519,8,4946.17
360,gnoteyoung19r,2019-02-03 03:22:48,564,8,1097.0
25,wffoulkes19s,2017-12-14 16:01:52,46,6,1336.37
326,gelven19t,2019-10-26 17:10:58,620,3,1412.02
534,hwyburn19u,2019-06-12 08:16:46,728,8,2884.59
804,crikel19v,2018-10-28 19:13:06,360,1,3167.6
1000,gmiddell19w,2018-04-01 10:45:14,924,8,849.4
829,gdyas19x,2019-11-27 05:23:57,91,5,1169.64
918,fmityukov19y,2017-12-26 19:21:42,603,10,4574.94
480,mroome19z,2019-07-02 18:48:49,614,2,90.81
237,salbion1a0,2018-03-01 06:32:33,72,9,2583.42
188,enesbitt1a1,2018-09-10 09:46:45,811,1,2788.86
