account_number,user_id,transaction_date_time,product_id,product_quantity,product_unit_price
329,jhoofe29w,2018-04-05 03:54:39,220,9,1910.18
897,ashort29x,2019-05-12 18:37:23,829,9,3334.09
169,astilly29y,2018-11-18 22:20:31,57,6,4733.95
862,cottiwill29z,2018-01-02 06:33:19,679,7,151.62
49,ltoll2a0,2018-11-28 17:47:53,584,1,1295.16
363,rcurado2a1,2018-11-21 02:59:33,726,7,4358.45
730,bstrangeways2a2,2018-04-29 16:50:32,116,8,2333.28
503,jcarlsson2a3,2019-07-06 12:39:07,381,8,422.31
175,astaubyn2a4,2018-02-09 06:44:40,278,4,1337.89
764,fhardesty2a5,2019-05-27 09:54:19,376,6,4858.86
702,jocurneen2a6,2018-01-21 13:21:04,508,9,579.23
769,atustin2a7,2018-06-15 20:26:51,359,3,495.51
384,cbadsworth2a8,2019-01-25 22:46:09,727,8,3097.49
281,pfletcher2a9,2019-08-03 12:57:36,51,1,3523.69
876,gfrome2aa,2018-10-01 00:37:58,589,10,3037.25
258,gjulien2ab,2018-07-09 08:19:23,283,5,1036.79
791,cperillo2ac,2019-01-05 17:44:44,74,8,10.8
466,bhansford2ad,2018-05-03 20:53:37,775,10,4018.72
36,bgoble2ae,2018-09-03 11:07:39,456,3,3255.26
720,mkeeping2af,2018-01-27 01:28:34,881,9,410.98
512,heannetta2ag,2019-03-01 03:01:19,616,9,582.63
376,mmcclaughlin2ah,2019-04-07 06:26:27,779,5,2684.37
534,agrinikhin2ai,2018-06-23 16:32:06,685,3,3462.25
451,vharbin2aj,2019-07-09 17:16:34,931,3,1732.15
564,awolters2ak,2019-04-09 12:27:34,2,6,790.02
253,drainbird2al,2019-09-06 12:11:42,559,2,4801.76
105,mmcsporrin2am,2019-08-21 08:25:09,852,3,141.42
24,mdust2an,2018-10-16 10:16:02,6,8,1842.76
145,aauld2ao,2018-10-30 00:44:23,42,3,84.88
185,jpyecroft2ap,2019-03-05 00:32:57,972,7,2564.41
731,bteece2aq,2018-05-19 10:06:01,620,8,11.63
217,ckarolowski2ar,2018-08-23 10:24:07,770,6,1303.99
687,dogglebie2as,2019-04-09 23:06:34,123,3,917.79
865,mspark2at,2019-04-01 07:40:24,62,4,3338.1
859,afyfield2au,2018-06-10 07:34:04,284,8,4065.67
17,mgemnett2av,2018-06-02 10:49:09,400,5,2045.37
505,hparrott2aw,2019-11-25 17:34:26,918,1,4592.32
832,isemark2ax,2018-08-21 10:15:08,949,1,703.17
157,kmatthessen2ay,2019-02-17 06:51:33,900,1,3297.2
540,bfernier2az,2018-10-06 05:35:46,818,2,2570.41
878,asellack2b0,2019-04-23 23:13:33,332,2,1889.8
91,dderisly2b1,2018-02-16 03:55:35,740,1,4509.01
450,acanlin2b2,2018-10-24 06:05:18,414,8,505.69
927,fdarlow2b3,2019-06-11 01:41:30,780,1,1174.82
290,dbillingsley2b4,2019-02-07 16:53:19,703,7,4002.51
468,tnode2b5,2019-03-22 00:09:41,63,10,4447.96
765,aglazier2b6,2019-01-28 02:56:02,21,9,904.15
354,adoumenc2b7,2018-06-17 15:03:46,255,2,4741.81
777,smarunchak2b8,2019-10-05 00:04:16,185,7,4239.05
439,pseear2b9,2018-08-10 00:36:27,160,7,4870.04
746,hparke2ba,2019-08-25 13:30:06,427,9,4187.17
13,epickavant2bb,2018-09-21 13:25:28,933,4,687.13
920,bnewall2bc,2018-12-01 16:26:19,16,3,3698.4
793,dgerrad2bd,2018-10-26 12:24:15,399,5,4141.66
715,csoutherell2be,2019-09-09 08:59:43,836,6,4164.28
507,fbellanger2bf,2019-09-02 06:30:10,979,1,568.0
780,rcheke2bg,2018-01-19 19:06:33,169,10,1779.01
592,vscreach2bh,2019-11-03 00:23:32,550,1,3070.29
692,elarmuth2bi,2019-02-16 08:34:18,166,8,2917.26
569,tmacpeake2bj,2019-03-11 12:01:46,696,6,4315.6
260,gormond2bk,2018-03-17 07:51:38,423,7,332.93
140,vstein2bl,2019-04-17 19:27:27,206,6,3413.2
363,lmiddlemass2bm,2019-11-14 00:11:12,126,4,3226.98
319,dcapp2bn,2018-06-09 02:47:17,865,7,901.12
838,fboame2bo,2019-03-12 19:49:52,960,2,1537.67
661,mswayton2bp,2019-07-17 14:47:50,33,2,1838.51
506,nabbets2bq,2018-12-16 05:39:22,774,8,787.9
643,jsandyford2br,2018-12-18 12:40:44,920,10,3244.87
30,agarstan2bs,2019-07-30 05:37:05,329,2,705.2
981,mmerit2bt,2019-03-21 13:41:51,772,9,3200.54
95,ttutton2bu,2018-07-30 14:13:20,117,4,1830.89
642,bmartinon2bv,2018-05-22 10:37:06,193,4,3537.19
927,pbirk2bw,2019-04-29 21:54:42,206,10,675.1
639,vaps2bx,2018-11-15 13:05:44,593,4,357.24
573,sdunbabin2by,2019-03-30 04:31:35,880,4,820.36
8,ekeane2bz,2018-04-06 03:57:21,496,10,1565.72
506,arippingall2c0,2018-03-08 00:53:50,752,5,3243.81
407,aferreo2c1,2019-01-07 06:07:54,784,7,1469.71
884,soduilleain2c2,2018-07-23 10:42:22,373,4,927.25
441,odudny2c3,2018-02-20 20:21:45,36,1,2365.78
674,eosullivan2c4,2018-06-24 19:58:40,157,8,1349.0
62,casman2c5,2019-02-25 07:27:52,63,6,2345.86
251,afolk2c6,2019-07-03 03:21:01,379,2,320.33
403,ajahnisch2c7,2019-11-18 08:23:13,520,7,1649.41
161,scasaro2c8,2019-05-16 19:38:15,566,5,2083.12
69,lkintish2c9,2019-10-19 23:06:17,546,1,2577.08
166,gchasen2ca,2018-11-11 12:27:51,610,9,3446.6
829,scrust2cb,2019-04-28 10:18:35,494,3,4734.32
812,tstorrar2cc,2018-06-19 23:31:26,1000,2,3831.45
15,bklimuk2cd,2018-02-01 23:27:40,698,2,4153.02
366,mgoadbie2ce,2019-07-07 00:17:46,351,7,4354.95
589,bcraythorn2cf,2019-01-02 15:35:52,455,7,3568.06
958,rmaccaffery2cg,2018-09-10 12:48:41,679,6,32.83
397,jingraham2ch,2018-05-22 08:02:13,185,10,4450.34
910,dfortye2ci,2018-10-09 07:12:21,708,5,4216.4
478,dhutley2cj,2018-12-08 12:16:12,449,8,947.98
899,mrockhill2ck,2018-06-03 03:54:44,609,5,267.72
677,stowers2cl,2019-09-04 04:04:03,768,3,3218.76
547,pbesset2cm,2018-10-12 13:23:19,854,9,1367.08
345,csawford2cn,2019-10-12 03:07:26,891,7,3008.65
986,caguirre2co,2018-05-14 11:51:12,671,2,946.26
669,ssulland2cp,2019-09-22 21:17:16,234,3,802.87
686,tshovell2cq,2019-07-08 10:10:37,122,9,1652.25
65,chedger2cr,2018-06-28 09:17:03,846,6,3130.08
853,ftownes2cs,2018-07-05 03:03:06,830,7,1186.49
252,htesoe2ct,2018-11-28 17:18:11,425,9,2496.06
403,akarchewski2cu,2018-01-31 22:17:52,733,7,535.94
209,wcastlake2cv,2018-11-16 14:56:46,525,8,3575.45
107,dpoore2cw,2019-03-18 11:12:40,740,9,3164.27
312,vhammel2cx,2019-09-16 18:34:12,200,6,243.71
258,sblance2cy,2019-09-11 17:04:45,449,7,1055.07
369,ogrimbleby2cz,2019-02-22 22:14:49,536,7,2283.82
378,jbenning2d0,2018-11-17 17:29:41,934,10,2491.87
925,hduthy2d1,2019-09-19 21:15:54,770,5,4592.73
613,neronie2d2,2018-06-09 21:10:59,176,5,4376.13
375,adalliwatr2d3,2018-05-13 10:06:28,701,4,4684.83
903,tcope2d4,2019-07-01 10:23:09,432,10,2791.45
622,dlohoar2d5,2019-02-21 13:25:59,67,3,1987.19
291,rhartas2d6,2018-05-03 06:17:30,428,5,3843.19
456,dgleeton2d7,2019-03-04 17:33:43,504,6,2294.8
764,smattacks2d8,2017-12-18 16:19:46,219,4,1410.49
471,pfrie2d9,2017-12-19 09:14:07,354,5,1814.08
324,dsommerling2da,2018-07-10 16:06:41,888,10,1954.82
101,alouch2db,2018-07-20 11:33:13,961,8,1216.3
419,fkondrat2dc,2018-11-08 10:00:39,930,6,2807.25
933,blindup2dd,2019-12-05 14:46:58,402,6,2989.93
228,cbonelle2de,2018-06-11 18:51:03,308,4,1903.23
652,vcrofthwaite2df,2018-09-05 08:35:07,442,6,2859.63
803,cnevitt2dg,2018-11-20 22:18:22,801,5,4781.32
59,smucci2dh,2019-03-18 23:26:41,844,3,1160.58
353,hbuss2di,2019-12-03 02:59:24,407,9,3767.23
26,rlichfield2dj,2019-02-19 12:45:50,981,2,1024.28
897,mdeetlof2dk,2018-01-26 15:11:02,350,6,318.14
386,pauden2dl,2019-09-09 01:01:02,156,9,4345.81
28,vpinke2dm,2018-12-16 20:41:15,54,10,4935.77
253,eceney2dn,2018-11-24 16:31:46,277,9,4482.98
890,bsartain2do,2019-09-03 20:01:05,797,4,3353.54
578,htabbernor2dp,2018-01-21 09:37:23,848,1,3426.91
637,pmcisaac2dq,2019-02-07 07:06:45,915,2,2194.95
68,cpoli2dr,2018-10-16 20:48:21,356,5,583.12
926,egraddell2ds,2019-08-11 13:21:01,135,1,4642.24
863,pgetch2dt,2019-06-09 23:57:31,320,7,1755.07
421,tmeatyard2du,2019-10-14 21:45:48,301,3,4705.84
129,khearnah2dv,2019-03-30 03:32:08,755,10,3098.12
241,nmckerlie2dw,2018-05-11 13:26:23,493,6,810.3
942,bmarriott2dx,2018-04-10 12:50:58,390,6,4562.46
786,agiacomello2dy,2019-01-04 10:34:55,718,2,4081.36
103,yhafford2dz,2019-04-27 11:31:46,148,2,4294.37
363,bhyland2e0,2018-01-11 19:03:31,575,3,3658.83
257,pnelle2e1,2018-09-29 17:16:25,964,5,4738.74
525,cnapper2e2,2018-04-20 11:47:43,377,9,992.13
381,rmagnus2e3,2018-07-21 16:05:05,149,8,1740.93
349,mloges2e4,2019-08-30 16:39:29,743,8,4036.46
474,fbowart2e5,2018-12-09 11:34:47,779,1,295.94
608,bcollyear2e6,2019-03-25 23:15:44,725,5,1804.77
503,mbutlin2e7,2019-07-08 06:16:49,68,3,850.29
279,llouisot2e8,2019-05-28 20:15:57,403,7,2968.43
29,rreadmire2e9,2018-05-12 17:33:43,29,1,2035.79
864,sstledger2ea,2017-12-15 08:49:38,43,7,4282.24
36,efulop2eb,2018-05-07 18:56:51,245,5,4311.99
807,fpuvia2ec,2019-02-10 20:39:38,67,7,3776.18
299,fparlett2ed,2019-04-05 06:29:14,874,10,4558.32
370,cpunton2ee,2019-02-16 22:59:57,726,7,3424.29
519,nacres2ef,2019-02-05 04:19:10,45,8,2849.88
94,hmilam2eg,2018-12-01 07:08:31,658,6,637.41
243,alevens2eh,2019-03-04 16:48:04,208,7,2579.0
910,rmcgrann2ei,2018-08-29 07:08:48,963,6,3656.17
788,amarty2ej,2018-06-27 19:13:43,71,5,378.51
95,cstanett2ek,2019-01-03 16:21:32,400,2,2551.0
14,mlukacs2el,2018-06-23 19:34:05,467,9,2213.12
758,ibignal2em,2019-10-21 09:30:22,537,6,4932.94
998,marnau2en,2019-10-15 19:15:18,938,5,2453.14
228,ntate2eo,2018-11-26 20:51:32,822,1,72.09
777,jpeasegod2ep,2019-11-07 01:11:32,241,8,3759.36
988,amcaleese2eq,2018-03-21 20:58:51,745,8,4135.35
911,ppimerick2er,2019-03-09 13:35:04,921,6,3226.13
636,jworks2es,2018-02-21 08:41:13,836,2,1662.24
232,emckilroe2et,2018-07-30 03:08:02,398,5,1568.72
100,cmcravey2eu,2018-05-04 09:13:42,62,1,3606.77
193,aibbitt2ev,2019-02-14 16:09:03,802,8,4709.56
762,tjoscelin2ew,2019-02-24 12:03:41,674,8,1274.72
891,bnicklinson2ex,2019-12-07 06:05:42,9,1,4021.65
484,asutton2ey,2018-10-05 06:53:37,429,6,1242.67
613,qyushmanov2ez,2018-12-21 11:59:40,751,9,1784.36
825,csandilands2f0,2018-09-04 00:40:18,318,3,2428.27
539,nheindl2f1,2019-05-13 03:39:04,849,10,4227.72
389,stulk2f2,2019-03-31 00:43:11,904,4,615.3
587,bgiacopelo2f3,2019-06-03 22:54:56,501,8,2650.78
138,hdiviney2f4,2018-01-22 09:53:50,335,3,3374.13
601,bmceachern2f5,2019-10-24 07:23:38,256,10,4794.19
698,bfowkes2f6,2019-08-04 11:18:38,763,3,2805.37
688,rewells2f7,2019-03-06 14:05:21,933,3,3568.08
687,rrouf2f8,2019-03-20 00:33:15,548,1,583.62
866,lduplain2f9,2019-03-04 14:16:19,777,7,4215.02
371,ewilprecht2fa,2019-03-17 03:33:05,32,4,3560.15
494,cdall2fb,2018-11-26 23:35:33,395,9,3307.41
528,wpretty2fc,2019-08-19 16:30:28,42,4,3435.24
208,kbodd2fd,2019-02-26 08:17:19,825,9,2364.85
394,tlammert2fe,2019-09-04 22:57:02,346,2,1066.44
765,lshreeves2ff,2019-06-25 09:56:00,181,9,485.36
509,eezzy2fg,2019-08-01 21:14:09,318,4,4643.45
256,phradsky2fh,2018-07-18 02:44:18,230,6,4190.87
497,cgeorg2fi,2019-04-20 21:05:29,636,10,3420.93
973,jjoiner2fj,2019-11-16 14:33:08,703,1,2735.45
974,sspadazzi2fk,2018-12-11 19:28:09,150,9,472.62
124,ggrimmolby2fl,2019-12-05 09:20:11,31,9,1939.75
762,fduckham2fm,2019-02-22 08:51:05,815,4,1997.6
847,nmcneil2fn,2019-11-19 22:40:46,657,3,2687.22
119,ssowden2fo,2018-12-26 21:59:29,109,4,2834.44
289,mfalkner2fp,2019-11-23 02:50:22,316,4,600.02
815,bhapke2fq,2019-02-07 04:10:42,891,1,4182.72
752,kmuschette2fr,2018-03-03 20:35:06,523,10,1738.43
458,bbaskeyfied2fs,2019-06-23 06:54:36,41,5,1117.41
285,epirnie2ft,2018-08-12 07:47:04,100,9,1068.58
118,jharrie2fu,2018-01-26 02:21:00,266,5,3634.89
691,jrutty2fv,2018-07-05 21:06:27,389,1,3543.23
934,lranahan2fw,2018-02-03 13:53:18,63,3,520.16
243,cblundin2fx,2019-06-29 08:02:14,416,10,901.86
709,fbegg2fy,2019-05-27 02:45:14,788,10,2880.42
347,pmccrae2fz,2019-02-22 13:47:59,77,4,4855.81
137,fbranch2g0,2019-11-04 02:48:27,761,6,871.18
707,dcaldera2g1,2017-12-30 22:26:23,265,4,2745.55
268,lcoppeard2g2,2018-04-13 01:00:23,552,5,4972.56
351,kcorona2g3,2018-08-14 13:10:21,211,10,3310.39
639,edebling2g4,2019-09-08 11:10:54,145,3,604.46
391,hgalbraeth2g5,2019-07-07 06:58:49,653,7,4962.43
210,conions2g6,2019-08-11 14:17:54,72,4,1804.44
314,fhardwin2g7,2019-06-23 11:34:05,243,1,518.45
229,lnoseworthy2g8,2018-05-22 13:36:17,424,2,1201.97
52,ecanton2g9,2019-10-23 04:09:34,530,9,3303.81
682,tsolomonides2ga,2019-05-26 04:25:50,5,7,4040.5
595,clindstrom2gb,2018-01-05 18:38:04,58,2,2137.93
139,ecopland2gc,2019-03-29 15:02:13,247,1,3225.0
966,thargroves2gd,2017-12-22 22:44:48,1,8,534.97
866,ikorb2ge,2018-06-22 09:46:01,537,6,3412.16
881,mpitcaithly2gf,2019-06-04 05:33:04,558,8,338.07
895,tfarthin2gg,2018-05-23 09:16:38,136,5,2250.87
706,cashling2gh,2019-10-11 19:52:36,767,9,568.38
272,beloi2gi,2018-08-03 23:57:35,183,1,1493.68
584,bpioli2gj,2018-05-26 16:10:55,906,10,2543.25
239,rcromblehome2gk,2019-01-09 19:44:22,822,7,4653.94
636,ecolebourn2gl,2019-01-02 21:26:13,617,1,2606.56
517,sfollit2gm,2018-02-25 04:19:33,272,8,25.85
744,kduckett2gn,2019-08-22 12:42:03,567,4,3056.71
366,vocaine2go,2018-07-10 02:18:47,285,5,390.1
640,wbrion2gp,2019-01-17 15:24:14,885,9,726.75
461,lenticknap2gq,2019-12-04 14:28:59,42,3,4546.95
720,lsitford2gr,2018-10-05 16:58:08,972,7,585.05
635,tjakubovski2gs,2019-08-14 23:52:49,181,6,2593.83
742,rjanzen2gt,2018-04-26 23:59:06,598,6,441.2
245,afilyakov2gu,2018-11-16 00:22:15,221,5,3625.56
638,jhucker2gv,2018-01-04 20:23:59,83,3,452.4
465,tkinchington2gw,2019-06-15 23:39:23,448,8,3924.16
590,cbauchop2gx,2018-04-03 15:44:54,248,10,2919.08
41,dgermain2gy,2018-04-09 20:09:06,882,9,4439.17
717,cerik2gz,2018-11-24 19:35:52,599,2,2663.73
801,cgrabert2h0,2018-12-05 04:06:27,531,9,4600.63
629,tgriffith2h1,2019-04-20 19:34:35,519,7,3518.94
551,kwindress2h2,2018-07-04 04:42:08,123,3,2075.08
428,amalt2h3,2019-05-18 09:10:33,993,4,2863.93
892,faizikov2h4,2018-01-24 11:43:35,704,7,4575.51
545,puvedale2h5,2018-12-13 11:50:30,822,5,4333.21
726,rboggon2h6,2019-04-08 12:07:51,289,7,2282.46
428,therries2h7,2019-05-15 18:52:40,287,2,1226.38
647,swressell2h8,2019-06-19 19:01:21,279,6,4732.52
724,rmcartan2h9,2018-11-19 06:55:02,372,4,1026.67
245,jbedbrough2ha,2019-01-10 11:28:49,889,3,3279.93
508,eberford2hb,2018-09-05 22:09:17,532,5,1326.75
146,rkorb2hc,2018-10-01 21:58:26,328,1,4614.31
170,bpennycuick2hd,2018-03-08 16:30:36,880,5,1582.33
661,dgettins2he,2017-12-15 23:21:54,540,4,1278.51
428,vmerrigans2hf,2017-12-14 22:44:11,694,7,4363.61
617,tmcellen2hg,2019-01-21 17:08:19,380,5,2239.13
492,mgillbee2hh,2018-06-12 11:47:27,251,3,862.08
915,lpallant2hi,2018-03-11 10:05:34,958,3,690.99
469,sbrampton2hj,2019-06-30 19:56:04,963,8,4458.43
897,mrobers2hk,2019-05-13 04:46:38,279,10,1354.54
894,wmacswayde2hl,2018-04-23 21:14:11,660,7,3432.81
966,smouan2hm,2018-08-08 20:43:10,45,7,4055.7
930,jspooner2hn,2018-07-18 23:33:03,706,1,4836.53
332,rbonelle2ho,2018-04-03 23:55:23,487,8,1508.71
701,rlindenfeld2hp,2019-02-12 17:47:49,549,3,352.41
108,jmcmillan2hq,2018-02-13 22:40:28,969,2,1463.44
86,dkubicek2hr,2019-05-29 17:09:14,541,2,3360.71
120,tnuscha2hs,2018-12-27 18:07:54,848,2,2194.54
333,agaythor2ht,2019-04-11 19:26:34,594,4,632.56
121,cwodham2hu,2019-01-18 19:01:11,499,8,837.38
946,erichmond2hv,2018-08-25 14:30:25,296,3,3191.49
850,ekobu2hw,2018-09-14 12:59:47,825,7,2413.17
190,ntumasian2hx,2018-04-18 02:11:12,926,3,1706.03
391,jvousden2hy,2018-10-02 02:13:45,896,8,3834.69
895,gshoulders2hz,2019-08-11 08:07:52,729,1,1758.52
530,bcopley2i0,2018-12-20 03:14:19,283,2,1323.11
749,fbigland2i1,2019-04-01 07:28:33,177,4,3329.18
85,dfeldberger2i2,2019-01-26 20:06:44,634,4,3786.0
852,gwilkinson2i3,2018-10-23 12:08:40,995,2,2709.88
684,fdicken2i4,2018-07-30 12:51:33,90,2,2004.6
773,hwoodwing2i5,2019-08-18 03:57:45,290,10,202.08
282,mminot2i6,2019-07-15 22:30:16,81,1,3357.62
596,gkemmett2i7,2018-06-07 01:14:19,740,3,1271.74
969,jjerrome2i8,2019-05-13 04:06:18,953,4,192.56
522,zcockings2i9,2019-11-30 06:53:30,790,7,2821.99
941,apointon2ia,2019-11-02 12:30:49,62,7,3811.46
695,lwybron2ib,2018-11-15 01:51:18,988,5,620.3
923,tpancoust2ic,2019-04-16 10:35:16,439,10,4447.86
65,fandrieu2id,2018-05-27 16:48:26,394,2,3624.53
481,gboughtflower2ie,2018-02-10 16:55:23,606,7,1963.08
81,bdouglass2if,2019-05-28 13:49:17,275,3,833.48
971,bwitten2ig,2019-06-14 10:25:14,806,5,2572.51
229,jparsell2ih,2017-12-14 02:57:22,305,9,529.27
890,fhaggeth2ii,2018-09-12 08:05:48,773,9,1940.37
854,klipson2ij,2019-01-01 07:40:44,835,3,1342.47
548,ktrebbett2ik,2019-05-17 00:50:46,208,6,1773.42
922,mtargetter2il,2019-01-30 13:51:55,305,7,3231.18
789,mkeson2im,2018-10-22 15:04:42,839,2,2515.77
977,mtasseler2in,2019-03-16 15:38:57,635,3,2482.29
180,pstroobant2io,2019-01-01 01:51:25,493,9,4042.74
799,dfevers2ip,2019-07-09 00:36:12,42,9,2532.31
598,acavalier2iq,2019-03-14 14:22:18,956,7,1442.64
131,lsorbie2ir,2019-12-08 12:59:17,80,8,4769.63
691,shuortic2is,2019-11-01 04:25:38,992,7,385.34
562,lsomerset2it,2019-06-13 13:15:41,712,2,3920.05
667,nkeoghan2iu,2019-03-17 14:59:41,153,1,2419.69
111,wbroadey2iv,2019-09-16 07:58:56,706,4,1444.21
823,chucknall2iw,2019-06-15 05:30:37,619,1,1929.94
804,gdeathe2ix,2019-02-19 19:20:20,732,9,2278.84
74,rmaffezzoli2iy,2019-07-28 13:28:24,17,9,4050.16
11,lwainscot2iz,2018-01-11 23:30:49,504,5,4659.99
738,rcrocetti2j0,2018-08-09 12:18:49,233,9,2655.3
403,tmasdon2j1,2018-09-07 09:21:43,468,8,1159.06
9,nbraid2j2,2018-06-21 06:56:23,917,8,519.19
629,vtackett2j3,2019-01-23 16:07:06,167,6,2045.84
377,nbuncombe2j4,2018-09-19 08:59:29,21,2,3847.55
567,sothen2j5,2018-10-16 19:14:37,765,10,78.56
257,phatherleigh2j6,2019-03-13 14:46:25,337,2,4912.29
799,lthomton2j7,2019-03-09 15:20:32,411,7,2569.02
673,ktullis2j8,2018-03-01 11:38:33,835,8,1761.54
528,kgooderham2j9,2019-09-15 12:27:59,114,10,1538.33
493,lpalke2ja,2018-10-15 11:51:50,61,9,614.22
775,qashmore2jb,2019-04-29 09:59:48,194,7,3291.26
810,twickwarth2jc,2018-12-04 08:49:07,329,9,3740.1
958,slevett2jd,2018-09-03 00:58:51,822,9,1280.43
40,cdelazenne2je,2019-08-07 18:02:38,749,7,1528.72
834,ftranckle2jf,2019-06-23 20:47:43,252,3,1166.21
827,pbronot2jg,2018-05-01 14:41:16,486,1,4613.32
103,bgillani2jh,2018-10-31 20:30:18,964,10,777.84
572,bmcmillam2ji,2019-08-28 12:34:09,752,4,2552.04
538,hhollingsby2jj,2018-04-22 18:50:13,388,8,3410.72
40,kburth2jk,2018-01-18 03:44:56,64,9,2627.08
868,amcneachtain2jl,2018-11-13 06:39:14,289,4,2039.26
80,mdorrance2jm,2018-06-21 14:05:19,750,6,1400.51
825,rfellibrand2jn,2018-09-25 02:35:59,564,9,2701.61
535,ltournie2jo,2018-12-31 00:58:47,134,2,1105.23
626,pkiendl2jp,2019-04-29 14:13:01,10,6,3449.8
620,atames2jq,2019-05-15 19:21:37,702,7,1046.75
581,gvan2jr,2018-04-22 22:17:56,971,10,4241.67
344,jlikly2js,2018-10-24 16:21:45,108,6,4728.77
919,cfayne2jt,2019-12-05 11:56:13,159,4,1399.69
730,mboshers2ju,2019-06-25 04:34:50,480,3,3261.35
37,jkless2jv,2019-11-11 05:13:35,40,1,3425.14
517,ratley2jw,2018-01-10 08:57:30,602,9,1677.25
194,hpennycook2jx,2019-11-21 08:40:15,491,3,4788.98
285,moveril2jy,2018-06-11 17:59:37,88,7,479.04
190,aguys2jz,2019-08-22 20:00:12,424,6,4856.56
155,esealey2k0,2018-08-04 23:18:57,601,3,662.7
175,bplowman2k1,2019-02-09 03:05:51,719,8,2313.21
101,cmacard2k2,2019-07-28 00:42:32,855,7,1755.81
449,wcota2k3,2018-07-07 05:12:58,758,7,1913.54
197,jstowell2k4,2017-12-24 02:01:28,241,1,961.83
805,bcotelard2k5,2018-04-16 20:53:58,800,5,4963.97
255,bpinkie2k6,2019-09-27 14:07:22,147,3,643.35
981,elemoucheux2k7,2019-08-13 16:51:39,21,7,4861.9
805,gleamon2k8,2019-05-30 06:02:10,753,6,1953.92
826,uyurtsev2k9,2019-06-05 00:44:03,878,3,3100.14
589,gladloe2ka,2018-07-15 09:47:53,851,6,3671.31
177,npaydon2kb,2019-08-28 05:56:44,304,3,180.55
581,iavrasin2kc,2019-11-23 21:29:55,119,8,2866.0
66,ctaffrey2kd,2018-12-11 23:59:22,741,4,2377.23
443,kadamowitz2ke,2019-04-22 13:35:57,2,9,2080.31
545,bkybird2kf,2019-02-14 22:30:42,945,10,2308.74
699,cadlam2kg,2019-06-25 16:03:44,752,6,2561.22
52,cprime2kh,2019-08-19 11:30:03,112,4,2498.13
999,zsetford2ki,2019-09-13 20:55:26,681,1,2487.16
634,cniven2kj,2019-07-10 19:01:53,593,7,40.38
649,kroydon2kk,2018-09-21 06:03:28,567,6,596.35
132,dgoodfellow2kl,2019-11-11 14:47:58,489,6,622.32
266,sbenns2km,2019-03-16 01:49:49,497,2,912.93
768,aaslam2kn,2018-07-23 10:28:54,332,7,3522.26
420,btolcharde2ko,2018-09-30 17:44:22,749,5,1026.0
499,amarven2kp,2019-06-04 00:07:47,606,9,140.82
829,ktabourin2kq,2019-10-27 08:11:17,9,2,334.43
582,santoniazzi2kr,2018-11-25 15:00:27,282,4,4171.06
214,lpitcaithly2ks,2018-10-22 05:31:58,903,3,977.74
585,sdudeney2kt,2018-04-04 01:53:33,290,7,1674.77
685,clangfat2ku,2019-06-22 08:37:34,387,6,824.57
542,sadamec2kv,2018-05-01 23:42:02,105,1,2552.02
859,bgodsil2kw,2019-06-21 17:54:05,733,3,535.0
666,hburgess2kx,2018-12-20 21:20:32,96,2,3733.13
21,ffuncheon2ky,2018-11-29 01:53:47,635,2,490.67
713,rsimmons2kz,2019-07-14 22:24:52,122,9,4250.47
445,bborgne2l0,2019-10-14 12:27:58,887,2,3214.66
576,ryoselevitch2l1,2019-12-07 02:22:10,215,3,4055.01
70,dvanini2l2,2018-03-24 19:48:50,713,5,3420.94
110,esaiz2l3,2019-11-18 15:46:48,944,10,1927.55
447,rhazard2l4,2018-03-09 00:01:33,421,5,3861.07
590,jocannan2l5,2019-11-24 16:41:27,762,4,2970.33
888,csharp2l6,2017-12-24 17:02:33,196,10,2277.18
480,ahallowell2l7,2018-08-06 09:02:03,338,6,747.91
73,lscully2l8,2018-02-16 12:48:31,41,5,3072.46
608,mmuddle2l9,2019-02-17 09:48:45,946,7,3636.1
277,hteodorski2la,2018-10-22 19:11:57,240,1,2467.74
498,ltriggle2lb,2018-01-04 15:33:22,757,4,113.12
672,beastlake2lc,2019-08-13 02:58:23,947,5,1633.34
393,mgibbetts2ld,2018-11-18 02:08:41,573,6,2043.79
373,tszachniewicz2le,2018-04-11 07:00:39,689,3,2837.36
434,ewerlock2lf,2019-03-24 05:10:09,146,9,1275.91
69,tbutrimovich2lg,2018-04-01 12:59:42,691,10,366.42
666,mnolton2lh,2018-03-27 02:53:41,70,3,2308.18
115,ghemerijk2li,2018-09-15 09:14:28,742,4,4070.94
964,mtimbs2lj,2019-07-13 10:12:39,98,8,2418.51
431,qbrumble2lk,2019-09-01 12:49:47,852,3,4449.82
867,cgold2ll,2018-02-10 21:44:42,146,2,1581.03
504,mpeasey2lm,2019-12-05 15:20:09,151,4,2688.41
374,brockingham2ln,2018-07-17 12:05:18,617,4,1855.74
114,mmulbery2lo,2019-08-30 10:57:18,921,7,3688.48
710,mblakely2lp,2018-07-03 04:22:28,321,4,2308.41
617,mgounin2lq,2018-06-27 00:08:42,71,4,4066.36
705,ayanyshev2lr,2019-07-12 06:38:45,954,5,1459.41
462,gbilbery2ls,2019-02-09 03:34:41,562,2,3759.52
922,vabriani2lt,2019-11-25 02:37:10,330,8,3185.44
937,fdrage2lu,2018-05-07 21:53:49,751,9,2783.72
207,mcorke2lv,2017-12-18 02:53:09,541,7,992.17
202,mprose2lw,2018-05-10 19:06:44,18,3,2231.83
216,kgoodanew2lx,2019-10-25 09:52:33,69,9,3454.68
